time,gain
2025-02-08T16:33:15.456570Z,66.68
2025-02-08T16:33:16.307079Z,57.42
2025-02-08T16:33:17.157514Z,67.48
2025-02-08T16:33:18.007966Z,68.07
2025-02-08T16:33:18.858761Z,66.52
2025-02-08T16:33:19.709963Z,70
2025-02-08T16:33:20.560464Z,69.77
2025-02-08T16:33:21.411221Z,70.07
2025-02-08T16:33:22.261578Z,72.44
2025-02-08T16:33:23.112514Z,71.32
2025-02-08T16:33:23.963071Z,69.32
2025-02-08T16:33:24.814156Z,66.71
2025-02-08T16:33:25.664756Z,66.71
2025-02-08T16:33:26.515432Z,67.5
2025-02-08T16:33:27.366286Z,67.5
2025-02-08T16:33:28.217011Z,60.01
2025-02-08T16:33:29.067579Z,67.94
2025-02-08T16:33:29.918329Z,68.13
2025-02-08T16:33:30.768985Z,71.09
2025-02-08T16:33:31.619443Z,68.43
2025-02-08T16:33:32.473204Z,72.18
2025-02-08T16:33:33.323912Z,68.05
2025-02-08T16:33:34.174824Z,70
2025-02-08T16:33:35.025477Z,65.06
2025-02-08T16:33:35.876508Z,69.27
2025-02-08T16:33:36.727053Z,68.42
2025-02-08T16:33:37.577634Z,70.73
2025-02-08T16:33:38.428847Z,71.13
2025-02-08T16:33:39.279801Z,69.58
2025-02-08T16:33:40.130281Z,70.65
2025-02-08T16:33:40.981425Z,70.11
2025-02-08T16:33:41.831900Z,69.74
2025-02-08T16:33:42.682585Z,69.67
2025-02-08T16:33:43.533056Z,66.12
2025-02-08T16:33:44.383544Z,67.29
2025-02-08T16:33:45.234245Z,67.96
2025-02-08T16:33:46.085067Z,67.68
2025-02-08T16:33:46.935623Z,70.89
2025-02-08T16:33:47.786369Z,70.68
2025-02-08T16:33:48.636891Z,71.15